shortcode,link,embedding,music_title,music_artist
DEIt_OYTcqZ,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471851694_1109250264005045_2254003072315714327_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEyMjd4MTI4OC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGRVkDa0TJ7Er6w05gYA41p4UnuLv7MCdko3RuLZspHEkhvsAdIaZQPoYp69BtBoPw&_nc_ohc=NdbyqF37Fk0Q7kNvwGCDHhg&_nc_gid=FL9C9xHM5Xi8ey-2sMrUzw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMzI3NjE2NDUzMjMyNTAxNw%3D%3D.3-ccb7-5&oh=00_AfHW8DyLcuVud2aTYv-lvm_A2XefkE6kqKMz3T-dUDygYQ&oe=6811F710&_nc_sid=fc8dfb,"[0.923669397831, 0.420953631401, 4.57920312881, 1225.21252441, 0.0856394022703, 7.29289293289, 1761.66845703, 28.6444740295, 0.489092946053, 9.41652965546, 7455643.0, 1.10773682594, 0.00106550124474, 0.014259647578, 0.00184658379294, 0.000988440937363, 0.003198138671, 0.00234860274941, 0.00102647859603, 0.0013624910498, 0.00230094301514, 0.00140563154127, 0.000873508455697, 0.000750552513637, 0.000410572683904, 0.000452730455436, 0.000597196863964, 0.000343075167621, 0.00014781106438, 0.000322546809912, 0.000182670963113, 0.000161785283126, 0.000151104672113, 0.000181293391506, 0.000282839348074, 0.000358033081284, 0.000317751575494, 0.000265751063125, 3.97053809138e-05, -705.654541016, 103.046951294, 31.2245483398, 0.974036455154, 4.76907300949, -1.20549535751, 0.259585916996, 6.20803785324, -3.21220254898, 2.80182671547, -5.92339658737, -8.59593677521, -2.97518062592, -49.5066680908, 60.9943656921, -83.1505966187, 10.6391162872, -66.6905212402, 19.2448635101, -40.2285270691, 12.7426586151, -24.2499980927, 0.370777696371, -13.5550060272, 4.96672534943, -4.63463449478, 119.976699829, 1.27954018116, 4.27556705475, 0.49640712142, 15.4998121262, 1.73880290985, 0.578569233418]",Hold Tight,Justin Bieber
DDAfWBUyeOl,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/468815838_449916547857247_7479283174875127670_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHta9wfWVAd1cGIjaG96v5H3DwZSM5aahfgJk85Mhz45Of_VVEyHvZPb7QT5U47PHw&_nc_ohc=eOmJldskByEQ7kNvwFTuUL1&_nc_gid=K_J6NjeIa2n2ZbX4JISQ7w&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxMjk0NTU2MjA0MTgzNjQ1Mw%3D%3D.3-ccb7-5&oh=00_AfHn0Popv-Sllt77upCI8EQRxVeCDkBIqvJVbH3CuaFlXA&oe=68120D1E&_nc_sid=fc8dfb,"[0.920313835144, 0.459318876266, 3.51606488228, 1121.31896973, 0.0823269858956, 7.66998100281, 1185.19189453, 25.37266922, 0.556515932083, 21.7833900452, 5169550.0, 0.940484166145, 0.00023045038688, 0.00906061753631, 0.00352311786264, 0.00228423066437, 0.00438459776342, 0.00273556634784, 0.00188122829422, 0.00287299160846, 0.00245808949694, 0.00109491101466, 0.000443629047368, 0.000419381423853, 0.000475148641272, 0.000482998468215, 0.000458112015622, 0.000415488291765, 0.000419516698457, 0.000193283514818, 0.000226692456636, 0.000192191830138, 0.000184398435522, 0.000301059073536, 0.00025733889197, 0.000247164716711, 0.000137592462124, 9.85136648524e-05, 2.5053286663e-05, -631.258178711, 123.626953125, 6.91093111038, 16.9231834412, 7.08787965775, 2.74276232719, -6.8364610672, 6.15062856674, 0.672077596188, 4.25863838196, 1.5198636055, -1.32490491867, -1.05545508862, 14.4416942596, 87.4490509033, -102.22592926, 22.2844028473, -51.9510116577, 9.72151374817, -36.4741363525, 8.13310623169, -15.8939008713, -1.64112043381, -18.4261074066, -2.89364075661, -14.7149143219, 140.110748291, 0.957689881325, 2.18950486183, 0.471999049187, 13.853644371, 1.98750865459, 0.583533406258]",dead hair,Jake Webber
DBr_DwySFtc,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/464934432_1641133759767447_5134849903462381509_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyOTB4MTI5MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFJYY_zCP1zNBpZWjdryZCXfbUOK4XS6bRe3GgUSWd6DZLLc-CvYsucNu9_POaOVcI&_nc_ohc=9UZVJ1UPUHIQ7kNvwFWqAT-&_nc_gid=GNNq-MUp6XKepByGRZseFw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4OTE1OTY1NjQ5OTc4MzcwMg%3D%3D.3-ccb7-5&oh=00_AfHzMrGR3UPdhK7hA_YCSyWvnBzG6OxL3_D9A0wzi0v_OQ&oe=6811E4DB&_nc_sid=fc8dfb,"[0.940990328789, 0.47352039814, 2.31914520264, 1639.62878418, 0.0916534140706, 7.76572990417, 1690.23583984, 26.6586971283, 0.540538370609, 28.012588501, 4310881.0, 1.07663249969, 0.000169959370396, 0.00638724584132, 0.00435425108299, 0.00269399536774, 0.00344838178717, 0.00190444162581, 0.00132765132003, 0.00113393063657, 0.0018533510156, 0.0011909394525, 0.00145273539238, 0.000853258476127, 0.000881299085449, 0.000599688326474, 0.00103265524376, 0.000716407899745, 0.000705558690242, 0.000504933414049, 0.000481794471852, 0.000369255198166, 0.000306868925691, 0.000198771725991, 0.000147432569065, 0.000137858543894, 7.03617552062e-05, 2.73768127954e-05, 4.46491912953e-06, -605.144226074, 114.081932068, -11.9401016235, 26.4337844849, 4.33896398544, 8.53152942657, 5.48127412796, 7.06099939346, 0.653644025326, 1.79902637005, -1.26077115536, 0.72194480896, -0.88394767046, 30.3119106293, 90.2026367188, -128.640213013, 39.5333900452, -51.1776847839, 17.0544433594, -31.0569782257, 9.61954021454, -24.1515884399, -0.480270683765, -15.1116361618, -2.80398821831, -12.0403060913, 143.68031311, 1.15259468555, 2.68503451347, 0.498464912176, 13.7907562256, 1.97099041939, 0.814858019352]",Dirty Little Secret,The All-American Rejects
DH4uhlHvZqH,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/487809588_18496524805060880_3314097969439348147_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGG3Jzpbyq4IrtR-QMli185Tk66rllDHVTaHOJWqluvLi-56UfTwL8LGuAIlcabDxo&_nc_ohc=WhUj4XBpjK8Q7kNvwH57G0T&_nc_gid=2-ok5-FhGBIUzYypiBvwog&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMDgzMjUxMDc5NzI1Mjc3Mg%3D%3D.3-ccb7-5&oh=00_AfHyW2zaCgKHIkHEydNyZj_g9mb5S0MUaZDuaA7Gn9ElDQ&oe=681204A7&_nc_sid=fc8dfb,"[0.955077469349, 0.435807853937, 3.89919090271, 1036.62780762, 0.0795770511031, 7.26234531403, 1078.14660645, 20.6526489258, 0.432739764452, 10.9710741043, 6539775.5, 0.727537631989, 0.000343333027558, 0.0239581540227, 0.00297622522339, 0.00117745401803, 0.00597960269079, 0.00304402876645, 0.00216344301589, 0.000933886272833, 0.00148665159941, 0.000956169969868, 0.000475190958241, 0.000459360366222, 0.00030424882425, 0.000189253682038, 0.000280298030702, 0.000170487473952, 0.000276604725514, 0.0001345253404, 0.000153753018822, 0.000106761515781, 0.000133140551043, 0.000215387713979, 0.000182968156878, 0.000219257228309, 0.000166810074006, 7.15381538612e-05, 2.48768665188e-05, -692.280578613, 118.057701111, 37.328327179, 30.8946456909, 13.0845327377, 9.82226467133, 0.0445122905076, 12.4312896729, 2.79772973061, -2.59800195694, 2.42049837112, 1.58686363697, 0.143267929554, -42.2570037842, 85.3470611572, -69.6610641479, 38.1096382141, -49.6935920715, 15.5900354385, -30.5744724274, 8.6680727005, -14.2930688858, -1.6871522665, -10.3559446335, 5.94853782654, -5.94746732712, 139.997375488, 1.37774062157, 4.7547416687, 0.507584393024, 14.1743583679, 1.81501758099, 0.77692013979]",Honey Baby,Three Plus
DHesk2YSrHR,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/485836169_18494376001060880_1940927216681844353_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHYLoSzGQCxS-ma8t-0q_mXKmGKlA_-AY8j5NoMyoZ-HN3enk7yBVZaiBTK7jOvfmM&_nc_ohc=p81PShWlDugQ7kNvwEQphut&_nc_gid=OW0Q0IE4iTlMuDlRtuLB4A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5MzUwNTU4MDk1NjQ2ODk4Mw%3D%3D.3-ccb7-5&oh=00_AfGqosckhJe0laVHxg1PdNheeDXQFfe9wFdUVWjFInouZw&oe=68120CC9&_nc_sid=fc8dfb,"[0.92947524786, 0.426108986139, 3.86433386803, 1040.16479492, 0.0813034698367, 6.92417526245, 1355.33935547, 21.5597724915, 0.582347273827, 17.5394058228, 3854380.25, 1.14382743835, 0.000419595220592, 0.00470505049452, 0.00248882663436, 0.00308110215701, 0.00596589548513, 0.00322689977475, 0.0024274091702, 0.00153540424071, 0.00190045568161, 0.00136162480339, 0.00153517595027, 0.000551874341909, 0.000608527276199, 0.000711012515239, 0.000463939126348, 0.000291653617751, 0.000266594754066, 0.000243305505137, 0.000212800019654, 0.000233632643358, 0.000238546752371, 0.000234003775404, 0.000140795687912, 8.31006764201e-05, 6.06554203841e-05, 8.86937959876e-06, 6.29531484719e-07, -702.703063965, 155.492401123, 6.82826805115, 9.80482196808, -7.22106361389, -1.5515294075, -14.3690519333, -5.13563680649, -6.32599115372, -5.86506175995, -6.14467573166, -7.30508565903, -4.68883562088, -74.7423553467, 131.465499878, -114.553703308, 8.74637031555, -68.1168365479, -1.61489486694, -42.5836715698, -6.44032907486, -19.9620418549, -6.48420333862, -14.5522022247, -4.81777143478, -4.15801668167, 117.018302917, 0.95940130949, 3.2303378582, 0.525688290596, 14.6955652237, 1.83338403702, 0.783870458603]",Why,Dominic Fike
DEdTSMvTF7f,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472771207_1362959751356316_2351319843781930160_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ni5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QG5cWQfmF9JyHU6QRT0W16h-YkiUUnkZQoJM-bfFCDHjRyTTeNMMiXfeiHtjhc_nWY&_nc_ohc=z2_w1yFkYNMQ7kNvwGDBS4O&_nc_gid=FnZTS76dySg5tmc4veakwg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzOTA2OTY4NTU4NzU1Mzk0MQ%3D%3D.3-ccb7-5&oh=00_AfG3fnUKMlErDPlYc9UAW8KDneZhdUCD6qPf4Gisq5iVmA&oe=6811EDE0&_nc_sid=fc8dfb,"[0.921124577522, 0.41251128912, 2.81532120705, 639.357666016, 0.0884442105889, 6.59686851501, 667.695739746, 17.2868022919, 0.427017807961, 12.4041833878, 3164158.5, 1.11789906025, 0.00113712437451, 0.0351430848241, 0.00796109717339, 0.00233147013932, 0.00403224676847, 0.00350796175189, 0.00262960861437, 0.0027531851083, 0.00207909964956, 0.00149679207243, 0.0011069518514, 0.000958600023296, 0.000478570524137, 0.000451635016361, 0.000229778539506, 0.000178997768671, 9.91587949102e-05, 6.29798814771e-05, 4.39191280748e-05, 4.02608930017e-05, 2.51894689427e-05, 2.30789955822e-05, 3.13496602757e-05, 2.55909835687e-05, 1.65053988894e-05, 7.51691277401e-06, 1.88356352737e-06, -709.545410156, 189.305938721, 15.1378993988, 5.44113540649, 0.0983122140169, 0.134412005544, 3.46424555779, 2.93763709068, -3.98211765289, 9.9508523941, 0.817821681499, 7.88330078125, 3.64110302925, -51.3198814392, 144.289108276, -91.157699585, -1.73488557339, -51.1976852417, 10.5206422806, -26.6599330902, 9.12997055054, -13.1949472427, 4.70107889175, -1.98665654659, -3.64000082016, -8.35492610931, 178.205627441, 1.19549620152, 3.04178071022, 0.476039677858, 15.8333902359, 1.58967638016, 0.750321805477]",Crybaby,SZA
DHgCcCaTBjT,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486247725_17945346131987300_3435627167265483535_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGgL_mfjo7yR8DE7gvOaBJEkQklm7aqQKoL2Wic2ZX1k7MEnzIh9mpzoWQuEWsRRZE&_nc_ohc=X1QF6Uh3pUcQ7kNvwHmA1fM&_nc_gid=1ubgJvH3XBNnTMdYWHeW9A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5Mzg4MzIwMzgwOTM0NTkwMg%3D%3D.3-ccb7-5&oh=00_AfGoWUhVenasNKRE8lHH0Y-gvPTWYsr56DG9rzYRh9KwOA&oe=6811F6C9&_nc_sid=fc8dfb,"[0.795391798019, 0.431922316551, 3.86661291122, 1024.00256348, 0.082106128335, 6.91533756256, 1365.97399902, 17.2129554749, 0.495491862297, 11.4481296539, 4404548.0, 1.08238577843, 0.000255822931649, 0.0075006633997, 0.0030803589616, 0.00268839183263, 0.00416905526072, 0.00103640090674, 0.00275806616992, 0.00100983702578, 0.00226806756109, 0.000391318637412, 0.000391018984374, 0.000378890283173, 0.000621064566076, 0.00055152917048, 0.000671775604133, 0.000485058466438, 0.000223869414185, 0.00023699720623, 0.000171833729837, 0.00013636543008, 7.02432225808e-05, 4.6346027375e-05, 6.88272557454e-05, 0.000110921871965, 8.2820719399e-05, 4.5767690608e-05, 4.55903955299e-06, -723.68347168, 140.877746582, 3.501983881, 7.91071796417, 13.4992036819, -5.50892066956, 1.24551403522, -2.59038352966, -5.28594589233, 6.97866725922, -7.77660083771, -5.69731903076, -7.63622093201, -75.7625579834, 105.074508667, -105.911361694, 10.2382326126, -50.9020614624, 8.32574462891, -46.3802146912, 7.55888652802, -25.8460273743, -5.19518947601, -16.6345558167, -13.0478868484, -11.5331935883, 118.788345337, 1.4096031189, 4.88355636597, 0.470070302486, 14.9118242264, 1.8562104702, 0.703794240952]",Looking for a Star,XXXTENTACION
DHYAxmnTOLF,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/485745815_17944988552987300_6187892630312866167_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFO9Wlt0UFGTE_khB8oWpwp8TNVTvSQf9nD57F6ZqDYxv6FBeJ_n40vPnjuW9TWyQY&_nc_ohc=9_cO-K_J080Q7kNvwHOXM6d&_nc_gid=sCouj8bZ8dm8_0BjzLdpgg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5MTYyNDA5Nzg3ODg5Njc2OQ%3D%3D.3-ccb7-5&oh=00_AfF3yagMj7jB8hpW-4vDG7_oBOliX9VrMK27KS_oOic0WQ&oe=681215F7&_nc_sid=fc8dfb,"[0.890782952309, 0.445414215326, 2.68826389313, 1241.10559082, 0.100411444902, 7.67856836319, 966.286499023, 33.7251358032, 0.409365296364, 13.3641462326, 7122963.5, 0.640658199787, 0.00541805056855, 0.0439426116645, 0.00299774971791, 0.00251207849942, 0.00252440269105, 0.00256447354332, 0.00125710188877, 0.0012797297677, 0.00152392219752, 0.000670680252369, 0.000566399481613, 0.000647456734441, 0.000531357538421, 0.000356452714186, 0.000264987815171, 0.000218839370064, 0.00020942928677, 0.000193348343601, 0.000237806598307, 0.000214179832255, 0.000260290136794, 0.000464044860564, 0.000472101877676, 0.000548232346773, 0.000456397159724, 0.000211336722714, 1.91280669242e-05, -652.012207031, 111.325119019, 40.3719024658, 15.0693750381, 10.6627101898, 15.2938680649, 4.29381084442, 6.62917280197, 5.21397209167, 2.61358523369, 3.1993188858, 1.16660785675, 1.71683859825, 6.21050739288, 72.5153808594, -69.4023590088, 31.6335124969, -56.0687294006, 29.6901798248, -32.5965919495, 11.5882854462, -17.4798908234, 7.74191474915, -12.4473409653, 5.35551738739, -6.05610561371, 144.817276001, 1.05504369736, 5.19979810715, 0.500703036785, 13.926815033, 1.98710179329, 0.610275685787]",GOOD CREDIT,"Playboi Carti, Kendrick Lamar"
DG8XZlEz6_P,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/483376003_17943687242987300_6081981342247696111_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHCedcdwlUrsUH608yurLU97cjLSwnc4ietLZYo96C2l_TdVLNT3rqwwDIb8XHVFM8&_nc_ohc=qHR5unbTFyYQ7kNvwELtUYI&_nc_gid=OAHpQW7AKJU-Waf2XnpzrA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4Mzg0MjI5OTYxMDU2NjUyNw%3D%3D.3-ccb7-5&oh=00_AfEXeMy9ZaOa0dkmb3hKYJMgH_bjRE-0BOvwmQHhfhfl2g&oe=6811FD02&_nc_sid=fc8dfb,"[0.161491319537, 0.433315604925, 7.78102827072, 1203.72558594, 0.0552919209003, 7.02206134796, 1399.8236084, 8.09924983978, 0.631615519524, 6.75173711777, 3360426.75, 0.68465077877, 5.74403611608e-06, 0.000466486206278, 0.00207154313102, 0.00077813572716, 0.0016165842535, 0.00204092403874, 0.00252103060484, 0.00162241258658, 0.00100803072564, 0.000302840315271, 0.000186254779692, 0.000214409417822, 0.000223768598516, 0.000202754934435, 0.000120801538287, 7.03355035512e-05, 4.94226442243e-05, 4.32054730481e-05, 9.60978068179e-05, 7.55519795348e-05, 9.76365263341e-05, 7.24190176697e-05, 3.39558791893e-05, 2.10306516237e-05, 2.77695630757e-06, 1.17500064789e-07, 6.05128676057e-08, -808.476928711, 152.435150146, 5.60477876663, 33.789150238, -2.17738056183, 3.50135302544, -8.21921539307, -4.56109762192, -13.0846920013, 5.14809989929, -3.749376297, -3.10822844505, -3.00067424774, -164.862060547, 125.622703552, -109.14188385, 32.1545829773, -57.4307479858, -7.42099761963, -34.0147819519, -9.50004959106, -15.584236145, -6.4444694519, -6.67552661896, -12.8005714417, -12.8040390015, 135.788162231, 1.36735546589, 4.70335674286, 0.458625078201, 11.5903129578, 2.38351297379, 0.254084646702]",holy terrain (feat. Future),FKA twigs
DF67BfgTKE1,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/479493029_17940538448987300_6448282666199545755_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHpw2K4N8rW0alffmQR_2qyDFGKiRndA5db8Etm2iQH0OoT7uIA-B8F0YxToPFOecE&_nc_ohc=GXwjxaNpEuAQ7kNvwHH8PV9&_nc_gid=J0QWfj6Y131sVS4AjOTG9w&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NTQyMTYyNjk4Mjc0NDYwMA%3D%3D.3-ccb7-5&oh=00_AfErGKiNrvEUW94sSUNwD9o0tY-uluwPvDHgtSEY4f6xew&oe=6812031A&_nc_sid=fc8dfb,"[0.958728671074, 0.4398458004, 2.40911197662, 736.38659668, 0.113024197519, 6.98361778259, 655.804443359, 17.728427887, 0.466467261314, 13.165728569, 4347193.0, 0.798339664936, 0.00165387929883, 0.0290858149529, 0.00538582215086, 0.00444293953478, 0.0088475253433, 0.00303597189486, 0.00148937967606, 0.00123200414237, 0.00146015291102, 0.00093693099916, 0.000560351181775, 0.000651011476293, 0.000482981675304, 0.000298055878375, 0.000289657269605, 0.000243960603257, 0.000122416313388, 0.000135519279866, 0.000115898743388, 8.42167864903e-05, 7.36845613574e-05, 7.36989823054e-05, 6.44844622002e-05, 9.23649131437e-05, 9.4073744549e-05, 2.53046891885e-05, 1.89932848116e-06, -681.03894043, 166.665863037, 19.704656601, 22.4944667816, 16.554101944, 1.70847916603, 9.4038734436, 0.861719965935, 1.09315872192, 3.26211571693, -1.86064982414, 1.20811641216, -3.25653743744, -27.9736175537, 134.96472168, -88.0425415039, 25.4661865234, -44.3381156921, 13.2158994675, -35.0737304688, 9.98887348175, -21.6545505524, -0.664648532867, -6.39172458649, -6.34092140198, -1.10590612888, 91.8596572876, 1.22353708744, 5.02548122406, 0.510873675346, 13.3172616959, 1.96572101116, 0.612196266651]",BEVERLY HILLS,Doechii
DEy-7xNTDLP,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/473731174_1616497422307295_3187495015357193508_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODF4MTM1MS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFXhCtxW8XAT71RhKOdqsGpRcGpNCOwAffOzw6mJLDccwDL3kqASeXl89Yizns6c30&_nc_ohc=BRCeX_S3JBgQ7kNvwEWBU6U&_nc_gid=3YVDVDeFivxsPM3Rlfc2dw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NTE3MjYyOTQyNDkzNTk0OQ%3D%3D.3-ccb7-5&oh=00_AfHYZTJarop3XGOGxfgewQLG4fd409Ruo9i9FKeDEX6nnQ&oe=6811ECB8&_nc_sid=fc8dfb,"[0.863431036472, 0.456205278635, 3.58318996429, 1302.91711426, 0.093997143209, 7.63302755356, 1797.58496094, 25.4096374512, 0.537871837616, 18.355255127, 5639466.5, 0.927476167679, 0.000444219709607, 0.00787687115371, 0.00141170807183, 0.000689259148203, 0.00614386424422, 0.00211370410398, 0.00137349055149, 0.000925079977605, 0.00165678781923, 0.000941813690588, 0.00133062060922, 0.00108934240416, 0.000606874877121, 0.000472968822578, 0.000649526598863, 0.000374702765839, 0.000319983140798, 0.000246784969931, 0.000307720940327, 0.000256702071056, 0.000192890118342, 0.000196503475308, 0.000208890269278, 0.000200993395993, 0.000198416746571, 0.000109400010842, 4.12696244894e-05, -648.831787109, 106.451957703, 5.5224480629, 10.7223844528, -0.0446776412427, -1.89707934856, -1.43226766586, -1.60387027264, -6.30256986618, -1.37410223484, -7.4972243309, -6.13802671432, -0.778331100941, 0.767534434795, 61.3670730591, -103.8073349, 12.6881723404, -59.8447418213, 5.47004461288, -39.3749046326, 3.84373116493, -26.272354126, 0.632568180561, -11.7481994629, 3.93776369095, -3.93482589722, 120.018547058, 1.05693173409, 4.80033111572, 0.509260356426, 14.0041179657, 2.03811740875, 0.594323575497]",첫 사랑니 Rum Pum Pum Pum,f(x)
DEhF3kjTRAt,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472600671_471520952653297_2381199890562242397_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHfzjgq5RciBt6BKtBm5zGQFcwOzTjgq7ClXB6N3hrNzoGxszS_7fEwtZb4rzvFLvI&_nc_ohc=xe18KLE5LM8Q7kNvwHngc67&_nc_gid=Ky3DqzOefo5jVCDh2TgAKQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0MDEzNjU3NDM1NTIwODEyNA%3D%3D.3-ccb7-5&oh=00_AfEpPQ_8ZmAQRgPs6y33AqnIq2kllJuLlfBJMBXNG13iww&oe=6811FE86&_nc_sid=fc8dfb,"[0.851217865944, 0.451521635056, 5.24897289276, 1236.02941895, 0.0908659696579, 7.628054142, 2573.00927734, 21.5786876678, 0.545770049095, 10.655415535, 7474573.0, 0.879702687263, 0.000162191849086, 0.0113500785083, 0.00429954286665, 0.00322736427188, 0.0029144664295, 0.00133078021463, 0.000848100637086, 0.000575583020691, 0.000593129487243, 0.00071866880171, 0.000561182503588, 0.000424993108027, 0.00049996416783, 0.000373534916434, 0.000409556058003, 0.000234413499129, 0.000227531330893, 0.000116870753118, 0.000156398033141, 0.000128459054395, 7.85123775131e-05, 0.000107892454253, 0.000224269286264, 0.000214933010284, 0.000229103679885, 0.000223604147322, 8.61725202412e-05, -702.148986816, 102.208465576, 23.2724704742, 8.14776325226, 5.36750793457, -3.57696628571, 1.72928953171, -3.94000315666, -6.86963224411, 0.122245341539, -6.91416168213, -1.49617874622, -0.0977446138859, -42.6073379517, 47.7084655762, -77.9506607056, 5.96684741974, -56.5028686523, 6.32761621475, -41.1261253357, 5.15814685822, -29.4812507629, 2.3280351162, -13.4510812759, -0.28189060092, -11.052485466, 118.53528595, 1.5131572485, 5.39373874664, 0.569869220257, 14.3529863358, 1.91541993618, 0.624644875526]",No More (Baby I'ma Do Right),3LW
